Date,Open,High,Low,Close,Volume
2015-01-19,49009.03,49009.03,47502.99,47758.01,209601200
2015-01-20,47758.95,48687.34,47619.06,47876.66,337641888
2015-01-21,47887.9,49328.56,47887.9,49224.08,356142496
2015-01-22,49227.04,50281.33,49227.04,49442.62,495227296
2015-01-23,49432.13,49523.26,48496.12,48775.3,308160608
2015-01-26,48711.61,48711.61,48004.44,48576.55,277416096
2015-01-27,48576.55,48864.04,47351.88,48591.23,389090912
2015-01-28,48589.22,48589.22,47550.17,47694.54,424127392
2015-01-29,47696.22,47893.92,47006.51,47762.24,168543696
2015-01-30,47759.19,47759.19,46484.32,46907.68,484654688
2015-02-02,46933.49,47683.64,46760.19,47650.73,324775488
2015-02-03,47664.19,48992.88,47664.19,48963.66,481977408
2015-02-04,48964.93,49718.23,48213.76,49301.05,481127488
2015-02-05,49299.26,49816.29,49019.74,49233.85,400396800
2015-02-06,49231.42,49231.42,48209.3,48792.27,459144000
2015-02-09,48791.92,49522.27,48415.52,49382.58,365890688
2015-02-10,49359.04,49798.73,48510.28,48510.28,379600704
2015-02-11,48508.21,48762.32,47841,48239.67,430761216
2015-02-12,48240.39,49689.79,48240.39,49532.72,383013312
2015-02-13,49545.82,50726.24,49475.52,50635.92,388809600
2015-02-18,50639.31,51867.82,50639.31,51280.36,294068192
2015-02-19,51280.78,51638.4,50869.51,51294.03,248514592
2015-02-20,51301.38,51450.3,50711.24,51237.7,220868896
2015-02-23,51237.7,51689.75,50861.31,51280.64,282445408
2015-02-24,51288.45,51956.03,51049.05,51874.17,300417600
2015-02-25,51862.94,51862.94,51050.85,51811.02,347723584
2015-02-26,51812.18,51922.43,51181.33,51760.54,323891584
2015-02-27,51760.01,52457.05,51474.36,51583.09,417729088
2015-03-02,51579.99,51579.99,50774.73,51020.81,279367104
2015-03-03,51020.81,51432.21,50995.26,51304.1,274616896
2015-03-04,51303.15,51303.15,50399.11,50468.05,365468704
2015-03-05,50472.1,50734.01,50114.42,50365.2,273246688
2015-03-06,50355.37,50400.94,49779.36,49981.19,278783904
2015-03-09,49978.36,49978.36,48951.61,49181.01,329910400
2015-03-10,49177.14,49177.14,48292.94,48293.4,443428512
2015-03-11,48308.69,48936.86,48308.69,48905.58,383969504
2015-03-12,48907.69,49632.75,48684.32,48880.4,383316704
2015-03-13,48858.37,48858.37,47904.85,48595.81,447553888
2015-03-16,48601.62,49205.3,48393.5,48848.21,315520896
2015-03-17,48849.26,50384.2,48840.99,50285.12,401336800
2015-03-18,50283.51,51772.78,49787.68,51526.19,445884896
2015-03-19,51530.22,51547.21,50790.52,50953.53,326356192
2015-03-20,50964.41,52285.68,50964.41,51966.58,491676288
2015-03-23,51969.99,52177.88,51515.95,51908.46,339747392
2015-03-24,51907.94,52222.91,51006.4,51506.07,343645600
2015-03-25,51507.37,52318.75,51507.37,51858.3,477463392
2015-03-26,51835.48,51835.48,50528.1,50579.85,366450400
2015-03-27,50574.93,50574.93,49908.52,50094.66,392764512
2015-03-30,50099.79,51264.67,50099.79,51243.45,279844992
2015-03-31,51242.72,51465.78,50612.12,51150.16,351124608
2015-04-01,51186.27,52613.04,51186.27,52321.76,448135200
2015-04-02,52321.76,53311.58,52321.76,53123.02,452940992
2015-04-06,53123.69,54146.32,53122.06,53737.26,347192512
2015-04-07,53737.99,54002.37,53436.15,53729.16,348667296
2015-04-08,53731.93,54458.42,53507.77,53661.11,478038016
2015-04-09,53638.15,54002.39,53292.23,53802.66,433828512
2015-04-10,53802.66,54413.46,53555.96,54214.11,368296704
2015-04-13,54213.65,54866.24,54004.28,54239.77,365996800
2015-04-14,54240.43,54625.38,53773.31,53981.92,374708608
2015-04-15,54037.28,54960.16,54037.28,54918.74,406960896
2015-04-16,54918.74,54918.74,54315.74,54674.21,413299584
2015-04-17,54671.54,54671.54,53896,53954.79,353723200
2015-04-20,53965.25,54384.98,53510.41,53761.27,268802112
2015-04-22,53762.09,54847.67,53762.09,54617.36,370059488
2015-04-23,54615.89,55781.72,54063.82,55684.85,553506624
2015-04-24,55687.49,56965.16,55687.49,56594.22,498198592
2015-04-27,56554.31,56962.2,55515.39,55534.5,385425600
2015-04-28,55549.05,56017.63,54972.93,55812.03,408257696
2015-04-29,55808.64,55808.64,55067.39,55325.29,388820608
2015-04-30,55312.11,56229.38,55079.75,56229.38,494752288
2015-05-04,56230.03,57519.55,56230.03,57353.98,349259200
2015-05-05,57349.52,58146.74,57096,58051.61,390376992
2015-05-06,58050.31,58574.79,56819.7,57103.14,459839712
2015-05-07,57103.14,57289.51,56507.22,56921.39,306510208
2015-05-08,56964.9,57620.54,56595.09,57149.33,341094016
2015-05-11,57166.46,57489.84,57013.1,57197.1,305798688
2015-05-12,57193.39,57423.61,56752.57,56792.05,318303808
2015-05-13,56790.23,56899.73,56199.12,56372.04,316774688
2015-05-14,56376.28,56920.94,56104.78,56656.57,330803200
2015-05-15,56655.82,57287.7,56422.19,57248.63,298379392
2015-05-18,57249.93,57605.86,55926.47,56204.23,389525792
2015-05-19,56204.23,56211.95,55027.09,55498.82,332181184
2015-05-20,55497.12,55644.97,54819.8,54901.02,338004192
2015-05-21,54900.29,55112.05,54526.08,55112.05,340591296
2015-05-22,55112.05,55223.01,54037.59,54377.29,380315296
2015-05-25,54377.96,54867.86,53971.6,54609.25,165420608
2015-05-26,54609.25,54609.25,53548.19,53629.78,342695200
2015-05-27,53630.63,54292.52,53135.89,54236.25,358312384
2015-05-28,54230.41,54230.41,53363.08,53976.28,300463904
2015-05-29,53974.26,53974.26,52760.48,52760.48,572503872
2015-06-01,52752.91,53232.93,52665.81,53031.32,275804992
2015-06-02,53035.02,54236.43,53035.02,54236.43,358347584
2015-06-03,54226,54245,53462,53522,342009792
2015-06-05,53447,53449,52809,52973,281346112
2015-06-08,52974.73,53324.57,52809.64,52809.64,266236400
2015-06-09,52809.64,53292.41,52687.89,52815.99,379175904
2015-06-10,52817.46,54102.19,52817.46,53876.45,369852096
2015-06-11,53876.45,54270.8,53443.54,53688.52,318918112
2015-06-12,53689.17,53689.17,53032.88,53347.53,245311200
2015-06-15,53338.14,53338.14,52548.2,53137.53,268831488
2015-06-16,53143.75,53968.99,53106.92,53702.15,338184608
2015-06-17,53697.73,53755.11,52965.07,53248.54,308584192
2015-06-18,53251.15,54351.87,53213.64,54238.59,274741792
2015-06-19,54236.08,54236.08,53479.43,53749.41,294818496
2015-06-22,53750.07,54341.55,53655.41,53863.68,242720992
2015-06-23,53864.79,54360.8,53772.43,53772.43,270642112
2015-06-24,53772.43,54236.28,53628.09,53842.54,281562400
2015-06-25,53840.4,53840.4,52879.4,53175.67,333490496
2015-06-26,53181.02,54076.05,53150.52,54016.97,278911392
2015-06-29,54012.65,54012.65,52647.35,53014.21,262903600
2015-06-30,53014.21,53345.15,52812.5,53080.88,311425504
2015-07-01,53080.88,53456.41,52603.38,52757.54,279573504
2015-07-02,52757.72,53356.61,52757.72,53106.19,309084896
2015-07-03,53105.61,53105.61,52370.32,52519.41,154489200
2015-07-06,52510.51,52678.52,51682.82,52149.37,265312608
2015-07-07,52148.89,52387.82,51129.79,52343.71,364813600
2015-07-08,52343.39,52467.52,51574.13,51781.75,296939808
2015-07-10,51782.26,52785.52,51782.26,52590.72,276143008
2015-07-13,52590.72,53163.57,52590.72,53119.47,268744608
2015-07-14,53119.47,53415.87,52652.75,53239.18,241003296
2015-07-15,53239.18,53333.82,52790.46,52902.28,261200000
2015-07-16,52902.28,53416.98,52713.87,53069.75,213984096
2015-07-17,53069.75,53310.2,52221.14,52341.8,251628800
2015-07-20,52341.42,52423.68,51525.45,51600.08,271650112
2015-07-21,51603.33,51997.68,51244.05,51474.28,303354816
2015-07-22,51473.92,51473.92,50592.47,50915.79,321923104
2015-07-23,50915.79,51063.48,49668.23,49806.63,431082208
2015-07-24,49804.29,49831.46,48624.14,49245.85,374479200
2015-07-27,49245.85,49298.39,48639.95,48735.54,359716992
2015-07-28,48740.25,49871.17,48740.25,49601.6,427701600
2015-07-29,49601.91,50332.57,49421.7,50245.14,388008384
2015-07-30,50245.14,50644.62,49612.04,49897.4,335795008
2015-07-31,49897.4,50894.51,49892.29,50864.77,327418816
2015-08-03,50866.92,50866.92,50053.82,50138.05,269400512
2015-08-04,50137.62,50574.01,49826.74,50058.49,275297216
2015-08-05,50066.85,50852.53,50066.85,50287.27,274438016
2015-08-06,50279.64,50534.18,49623.61,50011.32,375343488
2015-08-07,50013.41,50013.41,48511.68,48577.32,331793504
2015-08-10,48578.05,49511.63,48578.05,49353,293004896
2015-08-11,49339.86,49339.86,48305.66,49072.34,328764800
2015-08-12,49063.87,49063.87,48027.56,48388.05,436472192
2015-08-13,48389.64,48605.89,47721.75,48009.57,328499584
2015-08-14,48010.09,48186.03,47508.41,47508.41,296787008
2015-08-17,47508.83,47787.95,47217.43,47217.43,248635808
2015-08-18,47220.49,48084.31,46675.92,47450.58,365416800
2015-08-19,47450.58,47450.58,45977.39,46588.39,333688512
2015-08-20,46587.51,46780.82,46029.56,46649.23,303673504
2015-08-21,46649.35,46649.35,45676.77,45719.64,295836992
2015-08-24,45714.92,45714.92,42749.23,44336.47,487387296
2015-08-25,44337.54,45587.89,44337.54,44544.86,384189408
2015-08-26,44545.67,46039.43,44540.18,46038.08,385529888
2015-08-27,46038.08,47996.65,46038.08,47715.27,438354304
2015-08-28,47696.83,47872.39,46847.37,47153.87,389547200
2015-08-31,47151.43,47151.43,45569.94,46625.52,481157312
2015-09-01,46625.07,46625.07,45278.27,45477.06,381384288
2015-09-02,45484.22,46473.75,45445.07,46463.96,390303392
2015-09-03,46467.97,47532.38,46279.41,47365.87,431126496
2015-09-04,47365.51,47377.23,46320.43,46497.72,453328288
2015-09-08,46500.89,47243.23,46496.79,46762.07,290854912
2015-09-09,46762.07,47839.78,46614.14,46657.1,381358016
2015-09-10,46655.83,46819.09,45592.08,46503.99,462190592
2015-09-11,46508.91,46558.07,46175.88,46400.5,361525312
2015-09-14,46399.98,47385.76,46217.71,47281.52,369010816
2015-09-15,47281.04,47688.88,46745.85,47364.07,367219904
2015-09-16,47364.07,48680.97,47364.07,48553.1,445387488
2015-09-17,48552.71,49395.62,48081.62,48551.08,431409088
2015-09-18,48549.5,48549.5,46927.83,47264.08,451641312
2015-09-21,47263.27,47390.54,46424.61,46590.2,268161504
2015-09-22,46585.35,46585.35,45276.23,46264.61,432277312
2015-09-23,46262.52,46480.08,45340.11,45340.11,408441600
2015-09-24,45339.7,45571.86,44182.73,45291.96,446571104
2015-09-25,45300.34,45968.66,44697.01,44831.46,323225216
2015-09-28,44831.63,44831.63,43766.61,43956.63,285755488
2015-09-29,43956.46,44530.71,43956.04,44131.82,305227200
2015-09-30,44131.76,45294.37,44131.76,45059.34,498057312
2015-10-01,45064.26,45547.33,44788.93,45313.27,388990688
2015-10-02,45313.39,47033.46,44973.4,47033.46,412508192
2015-10-05,47033.28,48081.44,47018.61,47598.07,332367904
2015-10-06,47598.49,48091.62,47388.54,47735.11,337011008
2015-10-07,47735.32,49290.26,47714.69,48914.32,624809920
2015-10-08,48915.37,49247.28,48657.64,49106.56,369587296
2015-10-09,49105.12,49752.04,48698.45,49338.41,469203584
2015-10-13,49339.14,49339.14,47134.9,47362.64,427370496
2015-10-14,47349.43,47714.78,46700.73,46710.44,609083008
2015-10-15,46730.26,47187.58,46321.48,47161.15,358777408
2015-10-16,47161.02,47727.44,46516.85,47236.11,358924704
2015-10-19,47242.47,47536.25,46916.77,47447.31,302589312
2015-10-20,47446.94,47727.54,46622.87,47076.55,331922304
2015-10-21,47076.55,47273.73,46653.85,47025.87,295513792
2015-10-22,47026.71,47909,47026.71,47772.14,304037408
2015-10-23,47774.3,48837.02,47502.27,47596.59,330533312
2015-10-26,47606.63,47874.87,47104.57,47209.32,234937296
2015-10-27,47204.79,47338.43,46742.45,47042.95,327723104
2015-10-28,47037.92,47441.5,46388.14,46740.85,401620896
2015-10-29,46740.16,46740.16,45628.35,45628.35,304832288
2015-10-30,45628.35,45975.27,45400.69,45868.82,325478592
2015-11-03,45868.81,48053.67,45866.3,48053.67,467120096
2015-11-04,48058.82,49054.38,47440.69,47710.1,370267904
2015-11-05,47711.77,48061.34,47430.37,48046.76,315777216
2015-11-06,48046.47,48046.47,46397.11,46918.52,312431296
2015-11-09,46914.8,47000.5,46057.43,46194.92,230732192
2015-11-10,46195.05,46206.57,45396.88,46206.57,245689792
2015-11-11,46207.25,47231.25,46207.25,47065.01,312671808
2015-11-12,47065.01,47459.93,46695.8,46883.58,322151104
2015-11-13,46883.71,46883.71,46311.23,46517.04,359303200
2015-11-16,46518.63,46905.35,46398.64,46846.88,323034496
2015-11-17,46847.97,47697.61,46847.97,47247.8,343167008
2015-11-18,47241.45,47950.71,47241.45,47435.58,405214112
2015-11-19,47437.26,48226.83,47437.26,48138.89,417804416
2015-11-23,48138.04,48745.08,47987.58,48150.27,335079008
2015-11-24,48142.66,48320.34,47441.65,48284.19,353962112
2015-11-25,48269.74,48269.74,46742.27,46866.63,408609888
2015-11-26,46867.13,47199.04,46867.13,47145.63,235156192
2015-11-27,47144.45,47144.45,45811.69,45872.91,311230112
2015-11-30,45871.33,45930.7,45105.89,45120.36,733061632
2015-12-01,45121.1,45482.2,44775.35,45046.75,427613184
2015-12-02,45046.39,45338.44,44579.3,44914.53,429888512
2015-12-03,44923.47,47142.43,44923.47,46393.26,454651392
2015-12-04,46384.75,46384.75,45022.7,45360.76,362134016
2015-12-07,45361.25,46156.94,45217.39,45222.7,292602304
2015-12-08,45223.32,45233.02,44232,44443.26,328934912
2015-12-09,44444.27,46438.23,44444.27,46108.03,455355584
2015-12-10,46084.06,46322.66,45351.06,45630.71,374491392
2015-12-11,45629.61,45981.46,45068.43,45262.72,338471104
2015-12-14,45257.91,45257.91,44530.72,44747.31,255195808
2015-12-15,44748.43,45423.04,44748.43,44872.47,261460096
2015-12-16,44867.65,45098.94,44094.84,45015.84,338048000
2015-12-17,45016.16,46251.3,45016.16,45261.48,310421696
2015-12-18,45248.66,45248.66,43690.31,43910.6,466756096
2015-12-21,43912.28,44222.53,43196.16,43199.95,352885504
2015-12-22,43208.17,43632.08,43136.97,43469.52,260108400
2015-12-23,43478.91,44232.58,43478.91,44014.93,241208896
2015-12-28,44015.68,44087.02,43709.01,43764.34,179062208
2015-12-29,43781.17,44041.53,43523.3,43653.97,169166496
2015-12-30,43653.43,43662.46,43217.38,43349.96,277478496
2016-01-04,43348.91,43348.91,42125.02,42141.04,305036992
2016-01-05,42139.23,42533.62,42137.26,42419.32,257959808
2016-01-06,42409.95,42409.95,41589.97,41773.14,405751104
2016-01-07,41772.16,41772.16,40694.72,40694.72,415697600
2016-01-08,40695.04,41217.8,40463.49,40612.21,332115712
2016-01-11,40612.09,40973.62,39924.22,39950.49,318185984
2016-01-12,39954.86,40261.32,39425.97,39513.83,348842816
2016-01-13,39518.39,40050.31,38822.29,38944.44,367996000
2016-01-14,38944.2,39501.93,38458.69,39500.11,398820800
2016-01-15,39493.86,39493.86,37986.07,38569.13,420250496
2016-01-18,38572.28,38633.09,37937.27,37937.27,222794304
2016-01-19,37941.23,38856.51,37941.23,38057.02,313914688
2016-01-20,38056.02,38056.02,37046.07,37645.48,408081696
2016-01-21,37647.04,38079.18,37494.82,37717.11,389030208
2016-01-22,37736.93,38443.8,37736.93,38031.22,432728992
2016-01-26,38031.22,38031.22,37112.35,37497.48,371859392
2016-01-27,37500.79,38765.6,37402.09,38376.37,479243296
2016-01-28,38376.37,39099.82,37996.09,38630.19,460268192
2016-01-29,38634.71,40405.99,38634.71,40405.99,564502528
2016-02-01,40396.52,40570.04,39738.09,40570.04,377492704
2016-02-02,40563.78,40563.78,38596.17,38596.17,456214496
2016-02-03,38596.53,39725.69,38596.53,39588.82,436910496
2016-02-04,39589.18,41444.2,39589.18,40821.73,556048000
2016-02-05,40811.8,41248.75,40565.83,40592.09,366896096
2016-02-10,40592.09,40592.09,39960.18,40376.58,251966592
2016-02-11,40370.02,40370.02,38927.56,39318.3,379394688
2016-02-12,39324.24,39900.58,39324.24,39808.05,343070016
2016-02-15,39808.41,40671.42,39808.41,40092.89,174670704
2016-02-16,40093.26,41206.47,40074.23,40947.7,404244704
2016-02-17,40957.61,42436.44,40957.61,41630.82,547115776
2016-02-18,41623.94,41697.8,41183.4,41477.63,364414016
2016-02-19,41476.89,41827.97,41070.88,41543.41,340071104
2016-02-22,41544.38,43345.22,41544.38,43234.86,464785216
2016-02-23,43235.1,43601.33,42358.66,42520.94,392304800
2016-02-24,42520.7,42520.7,41210.72,42084.56,363168512
2016-02-25,42083.55,42326.62,41441.7,41887.9,404660000
2016-02-26,41889.06,42495.22,41416.54,41593.08,337585216
2016-02-29,41599.44,43052.61,41599.44,42793.86,461183200
2016-03-01,42795.17,44181.29,42795.17,44121.79,475270592
2016-03-02,44121.93,44982.91,43841.19,44893.48,516445408
2016-03-03,44900.39,47374.52,44900.39,47193.39,930970688
2016-03-04,47193.68,50023.75,47193.68,49084.87,1060235008
2016-03-07,49089.16,49639.26,48746.43,49246.1,589743296
2016-03-08,49244.43,49913.77,48846.92,49102.14,737165184
2016-03-09,49102.41,50000.84,48623.35,48665.09,642297920
2016-03-10,48666.75,49974.18,47922.39,49571.11,769808128
2016-03-11,49573.88,50038.37,49156.02,49638.68,618770688
2016-03-14,49639.02,50165.85,48756.51,48867.34,494960896
2016-03-15,48866.35,48866.35,46684.42,47130.02,567240832
2016-03-16,47129.73,47813.79,46520.81,47763.43,526902400
2016-03-17,47770,51268,47770,50913,746923008
2016-03-18,50915,51307,50209,50814,561683328
2016-03-21,50815,51370,50764,51171,382317504
2016-03-22,51170,51215,50811,51010,401713600
2016-03-23,51004,51004,49490,49690,375119392
2016-03-24,49686,49686,48777,49657,380242304
2016-03-28,49686,51149,49686,50838,362446496
2016-03-29,50839,51764,50387,51154,445454208
2016-03-30,51158,52261,50899,51248,487692192
2016-03-31,51107,51107,49651,50055,438336288
2016-04-01,50054,50766,49360,50561,401092096
2016-04-04,50451,50474,48600,48779,366624992
2016-04-05,48778,49629,48148,49053,365578912
2016-04-06,48959,48986,47873,48096,392784192
2016-04-07,48115,48940,48114,48513,315451808
2016-04-08,48517,50485,48517,50292,520378496
2016-04-11,50303,51088,50078,50165,417597600
2016-04-12,50166,52327,50166,52001,530611296
2016-04-13,52009,53843,52009,53149,657359488
2016-04-14,53150,53699,52242,52411,566202880
2016-04-15,52414,53385,52414,53227,520385216
2016-04-18,53228,53470,52305,52894,452123008
2016-04-19,52907,54054,52907,53710,518961696
2016-04-20,53718,53857,53148,53630,469490688
2016-04-22,53620,53624,52651,52907,439108992
2016-04-25,52911,52948,51748,51861,380743008
2016-04-26,51867,53107,51838,53082,386530688
2016-04-27,53094,54559,53094,54477,504939200
2016-04-28,54475,54977,53963,54311,455001696
2016-04-29,54316,54705,53591,53910,504994816
2016-05-02,53909.53,54112.79,53265.28,53561.54,332369312
2016-05-03,53557.14,53557.14,52260.19,52260.19,401275392
2016-05-04,52253.14,52672.44,51930.77,52552.8,439569504
2016-05-05,52568.61,53070.71,51310.97,51671.04,365290592
2016-05-06,51670.57,52158.95,51204.04,51717.82,339797600
2016-05-09,51716.51,51716.51,49907.77,50990.07,509118784
2016-05-10,50994.01,53070.91,50994.01,53070.91,420534784
2016-05-11,53072.4,53976.29,52735.95,52764.46,448440384
2016-05-12,52765.27,53798.05,52424.04,53241.32,477360896
2016-05-13,53236.48,53249.73,51365.57,51804.31,444765312
2016-05-16,51803.33,52305.46,51584.52,51802.92,363866208
2016-05-17,51795.46,51946.1,50689.36,50839.45,399082816
2016-05-18,50836.07,51373.21,50300.63,50561.7,419848096
2016-05-19,50556.06,50556.06,49588.26,50132.53,402628000
2016-05-20,50132.65,50821.74,49722.75,49722.75,335523392
2016-05-23,49709.17,49709.17,48694.73,49330.42,351844416
